inter_id,user_id,book_id,借阅时间,还书时间,续借时间,续借次数
97479,384,54799,2022-11-22 17:34:41,2023-04-2707:31:47,2023-03-2213:37:33,2
25822,1081,15461,2022-12-05 16:29:56,2022-12-1212:06:50,,0
30054,1299,18480,2021-01-28 16:37:30,2021-03-2012:16:27,,0
92191,919,51535,2020-11-12 19:43:46,2021-01-1515:21:49,2021-01-0210:37:50,1
52566,1222,30455,2024-03-20 18:47:42,2024-06-1815:30:43,2024-05-1723:12:18,2
2199,896,1290,2023-02-25 15:01:57,2023-02-2814:32:47,,0
81553,3,45437,2020-12-23 09:57:11,2020-12-2311:11:41,,0
48004,311,28908,2024-04-07 13:58:20,2024-04-1719:43:24,,0
21710,1331,12846,2022-10-31 08:30:35,2022-11-0514:14:27,,0
40399,311,24787,2023-10-17 09:18:32,2023-10-2521:40:54,,0
38509,71,24174,2020-09-26 18:05:36,2020-12-1415:03:08,2020-11-1715:29:03,2
53407,260,30842,2021-01-08 09:19:05,2021-03-1620:56:53,,0
88974,613,49982,2024-06-01 16:06:14,2024-06-2119:17:46,,0
70477,955,40178,2021-10-10 10:43:54,2021-11-1017:56:33,,0
39676,365,24808,2024-05-28 14:48:07,2024-05-2814:49:28,,0
22141,312,13132,2021-12-24 16:01:51,2022-02-1319:39:36,,0
25697,786,15370,2021-04-19 16:36:26,2021-05-2018:20:43,,0
39424,199,24646,2020-12-05 11:09:48,2020-12-1812:30:48,,0
91006,384,51144,2024-02-29 17:30:17,2024-05-2819:22:21,2024-04-2616:34:08,2
90491,1133,50794,2024-03-27 09:49:13,2024-04-2311:52:32,2024-04-1721:09:11,1
34633,311,21763,2024-06-09 20:16:01,2024-06-1411:39:05,,0
56806,929,31962,2020-09-11 10:54:29,2020-09-1111:14:10,,0
258,465,94,2023-03-05 21:14:47,2023-03-1622:00:01,,0
78196,82,43813,2020-08-31 16:25:25,2020-10-2321:46:04,2020-10-0508:07:54,1
75261,1140,42565,2023-09-23 10:30:45,2023-12-1419:39:04,2023-11-1513:27:22,2
4069,166,2248,2022-03-02 21:55:32,2022-03-1523:04:05,,0
77833,950,43631,2020-10-20 14:06:06,2020-11-1518:00:05,2020-11-0912:39:51,1
29144,1014,17807,2023-07-01 20:04:56,2023-10-2621:15:16,2023-09-2118:02:09,2
54137,420,31158,2023-05-30 16:49:13,2023-09-0509:03:14,2023-08-2713:27:23,2
16747,1412,9626,2024-06-26 17:14:40,2024-06-3016:54:24,,0
57351,205,32150,2021-08-24 20:51:48,2021-10-1116:54:54,,0
65826,666,37114,2024-01-11 18:39:15,2024-01-1219:26:48,,0
80228,159,44794,2022-05-16 20:38:46,2022-06-2608:08:23,2022-06-0523:49:05,1
67151,32,37979,2020-11-27 13:18:46,2020-11-2715:16:41,,0
3168,1038,1874,2023-09-24 18:08:12,2023-10-1510:39:16,,0
4931,273,2699,2023-05-11 13:36:20,2023-06-0718:15:51,2024-09-1917:19:14,0
84855,1278,47566,2021-10-25 15:08:08,2022-01-1011:56:23,,0
34570,1097,21708,2022-10-29 12:24:05,2023-02-1816:20:35,2022-11-2717:00:09,1
11788,156,6601,2022-04-11 20:22:16,2022-06-0921:55:44,2022-05-1120:58:42,1
21632,1413,12811,2023-09-17 20:46:35,2023-11-1514:34:18,2023-10-1414:55:10,1
16974,1331,9920,2022-11-13 08:30:32,2022-11-2020:12:10,2024-05-2616:50:22,1
45421,760,27350,2021-06-10 09:55:34,2021-06-2518:11:18,,0
950,563,573,2022-11-10 21:28:41,2022-11-1512:41:54,,0
19150,431,11214,2023-09-19 10:44:03,2023-11-1520:33:03,2023-11-1413:47:00,2
2983,1327,1755,2020-12-13 14:52:32,2021-01-0418:10:44,,0
99912,219,56437,2022-09-22 11:07:40,2022-09-2420:31:39,,0
23379,723,13850,2023-11-28 12:30:52,2023-11-2914:29:07,,0
75048,1193,42368,2023-12-07 17:09:26,2024-01-1314:32:23,,0
57493,376,32360,2020-10-04 11:44:12,2020-10-1210:53:21,,0
5289,311,2945,2023-02-27 13:12:53,2023-03-0718:20:52,,0
92951,967,52181,2023-08-06 16:51:00,2023-09-2215:49:05,,0
73818,378,42048,2023-06-15 12:51:56,2023-10-2700:24:43,2023-09-2322:08:03,2
39313,156,24572,2022-05-03 21:52:15,2022-06-0413:43:10,,0
60449,257,33560,2021-08-03 15:17:05,2021-10-1311:27:15,,0
65321,1221,36794,2024-09-06 15:15:43,2024-10-2115:51:17,,0
18161,934,10497,2020-10-26 15:43:16,2020-10-2818:13:10,,0
83249,747,46442,2024-11-27 18:26:22,,2024-12-2509:30:23,1
46457,1361,27724,2023-03-16 18:26:56,2023-04-1218:15:22,,0
76657,434,43081,2024-05-31 16:22:02,2024-08-2012:57:09,,0
60586,792,33644,2021-04-26 09:30:04,2021-05-2110:38:30,,0
24497,919,14502,2020-10-16 16:28:50,2020-10-2517:38:28,,0
21178,939,12382,2022-05-07 08:30:25,2022-05-3120:46:29,,0
84419,1361,47286,2024-05-16 12:02:05,2024-09-2419:20:52,2024-11-2112:56:11,2
84083,121,47076,2022-02-26 11:01:22,2022-02-2611:02:00,2023-04-2816:45:00,0
101206,1290,57295,2021-12-17 17:18:43,2022-05-1619:16:57,2023-05-2215:23:51,2
14115,264,8065,2021-03-20 12:05:09,2021-05-3107:51:00,2021-05-0917:08:35,2
97006,652,54527,2024-10-22 20:58:17,,2024-12-1117:55:49,2
101650,365,57632,2024-04-13 13:14:07,2024-04-1315:09:04,,0
3540,362,2065,2023-04-22 13:09:11,2023-06-2120:44:20,2023-06-1312:14:18,2
2126,1252,1257,2024-10-20 09:01:49,2024-11-1816:55:06,,0
5337,822,2974,2020-09-09 21:07:01,2020-10-0810:40:24,2020-10-0222:01:36,1
90066,625,50596,2024-11-23 19:26:54,,2024-12-1411:21:02,1
44181,940,24987,2021-11-22 16:00:30,2021-12-1220:18:18,,0
39960,125,24965,2021-04-11 15:24:33,2021-04-1121:51:56,,0
99108,1389,55784,2023-11-29 16:35:41,2023-12-2311:53:46,,0
42258,628,24519,2022-09-19 12:03:25,2022-10-0721:15:46,,0
41525,319,25618,2024-03-07 15:18:56,2024-03-1514:42:25,,0
77258,352,43370,2021-10-21 10:29:13,2021-12-0514:44:46,2021-11-1908:28:47,1
83602,1107,46699,2024-08-08 13:16:37,2024-08-0813:18:29,2024-10-0213:58:51,2
16688,1108,9764,2023-11-16 15:26:18,2023-11-1621:35:01,,0
30876,117,19129,2021-04-01 16:37:00,2021-05-0619:51:04,2021-04-3018:29:18,1
19866,1331,11651,2021-11-17 17:40:12,2021-11-1921:50:20,,0
82401,126,45872,2020-10-11 10:38:13,2020-10-2216:23:03,2021-11-0800:21:13,0
26099,306,15659,2023-03-19 18:26:34,2023-06-0314:12:47,2023-05-1522:12:43,2
16611,450,9683,2023-08-24 21:01:04,2023-10-2208:54:39,2023-09-2016:11:16,1
51140,1166,29769,2024-04-09 13:22:08,2024-06-1910:53:02,2024-04-3015:18:21,1
24771,458,14712,2023-12-28 18:17:05,2024-01-1111:17:50,,0
15633,123,9090,2022-04-27 16:28:07,2022-06-2311:41:17,2022-05-2418:29:34,1
5004,6,2737,2021-03-18 19:40:47,2021-06-1416:00:36,2021-05-1012:21:37,2
64615,1345,36276,2024-06-30 13:12:42,2024-09-0216:10:08,2024-10-3011:36:12,2
41451,194,25605,2023-09-28 14:38:13,2023-10-0910:04:03,,0
1058,372,639,2021-04-17 17:14:10,2021-07-1811:37:20,2021-06-1515:13:02,2
73289,10,41828,2021-10-18 10:08:01,2021-12-2621:38:29,2021-12-1320:45:46,2
23804,666,14089,2024-03-04 20:23:08,2024-05-0219:24:53,2024-04-3010:35:54,2
77430,541,43389,2024-05-20 15:45:36,2024-06-2315:51:50,2024-06-1317:06:36,1
19784,1331,11316,2020-09-30 13:26:11,2020-10-1220:22:58,,0
67255,75,38061,2022-05-03 19:02:19,2022-05-2821:22:09,2024-09-2009:34:40,0
21106,1251,12450,2024-11-26 14:02:31,2024-11-3014:53:09,,0
86154,699,48461,2024-08-31 13:28:00,2024-09-0321:34:20,,0
87121,1191,48948,2024-09-22 20:24:32,2024-12-1119:02:18,2024-11-1914:17:38,2
100517,336,56844,2021-10-23 15:28:52,2021-11-1907:36:34,,0
60811,291,33796,2022-11-02 13:32:59,2022-12-0818:09:53,2022-11-2509:50:15,1
88081,84,49517,2020-12-31 20:23:26,2021-01-1421:49:16,,0
1576,896,807,2023-02-24 17:13:18,2023-02-2515:00:21,,0
32998,465,20701,2023-09-30 21:47:39,2023-11-0120:18:03,,0
45572,311,27459,2023-12-08 12:19:14,2023-12-1619:43:46,,0
28592,1149,17388,2024-05-23 10:05:42,2024-07-0417:02:21,2024-06-1514:51:29,1
20379,1378,12000,2024-02-26 17:22:23,2024-04-2912:59:16,2024-03-2514:30:03,1
76947,257,43186,2020-09-25 11:44:27,2020-10-1820:18:47,,0
5229,4,2909,2022-05-11 19:09:50,2022-06-1916:37:21,,0
59434,940,32344,2022-06-14 16:49:16,2022-08-0816:55:05,2022-07-0517:12:38,1
69755,311,39689,2022-11-29 16:48:26,2022-12-0515:33:35,,0
61719,1345,34287,2024-12-18 16:10:57,,,0
40088,211,24655,2023-02-10 17:53:11,2023-02-2821:51:11,2023-12-2122:45:28,0
31520,875,19582,2021-07-23 21:48:22,2021-09-0417:25:51,,0
97972,1364,55078,2022-03-22 19:41:46,2022-06-0414:22:04,2022-08-1315:56:26,1
97665,925,54884,2021-04-18 15:22:32,2021-05-2019:37:31,2021-05-0915:34:31,1
45243,212,27191,2020-01-04 21:34:38,2020-01-1308:14:39,,0
53566,67,30820,2022-03-19 15:07:46,2022-04-1612:02:37,2023-04-2119:00:18,0
31002,1094,19169,2022-09-24 18:47:18,2022-10-1008:50:17,,0
34579,1286,21714,2020-11-17 21:54:31,2020-12-2321:53:38,,0
77977,912,43685,2020-09-16 12:07:57,2020-09-2715:04:34,,0
47633,102,28356,2021-07-04 19:01:19,2021-10-1108:26:57,,0
52543,1190,30407,2024-12-07 17:11:31,,,0
53268,165,30686,2020-01-04 21:44:46,2020-08-1415:01:40,,0
77716,362,43534,2023-05-29 20:45:20,2023-06-2120:45:14,2024-02-1819:40:13,1
9452,1288,5407,2021-10-19 20:39:30,2022-02-1911:47:51,2021-12-1114:56:08,2
51771,570,30058,2023-03-11 20:51:45,2023-04-0110:17:37,,0
36654,954,23109,2022-08-10 18:20:37,2022-09-1316:36:16,,0
11712,1267,6295,2020-12-23 21:10:51,2021-03-2513:59:17,,0
28405,875,17306,2021-07-24 16:01:33,2021-09-0417:25:35,,0
86775,374,48779,2021-03-25 18:08:26,2021-07-3109:59:49,2021-07-0911:26:04,2
26901,843,16316,2020-08-28 11:33:44,2020-09-2414:18:02,,0
16456,345,9619,2020-11-21 10:38:48,2020-11-2909:38:41,,0
40400,311,25179,2023-10-17 19:26:14,2023-10-2521:40:48,,0
26968,994,16363,2022-08-30 20:14:09,2022-10-2619:30:42,,0
98332,694,55338,2024-07-11 13:03:38,2024-09-2010:34:24,2024-08-1823:46:03,1
35414,37,22291,2021-06-07 16:44:01,2021-07-0621:51:44,2021-07-0318:37:51,1
99303,1106,55967,2023-06-05 17:04:42,2023-08-1708:21:07,,0
25668,958,15348,2020-11-11 18:08:20,2020-11-2011:01:01,,0
29758,1430,18262,2024-04-20 10:42:28,2024-05-1413:11:06,2024-05-1021:57:16,1
21717,785,12853,2020-10-07 16:38:28,2020-11-0814:10:48,,0
59259,1391,33029,2024-03-13 18:45:55,2024-05-1521:44:47,2024-04-1013:38:40,1
87190,405,48992,2024-03-08 16:55:16,2024-04-0819:47:39,,0
37033,130,23270,2020-09-27 13:30:01,2020-12-1408:34:49,2020-11-1910:45:28,2
44546,1300,24336,2022-11-04 17:24:04,2023-02-0608:18:00,2022-12-0208:08:54,1
61264,1333,33877,2021-06-30 16:07:53,2023-05-3115:47:54,2021-10-1413:19:25,1
26619,1264,16080,2024-09-23 08:09:15,2024-10-2212:30:52,,0
19882,1331,11454,2022-11-17 08:30:43,2022-11-2020:13:53,,0
22799,920,13556,2021-10-20 17:09:40,2021-11-2215:23:29,2021-12-1815:36:59,1
85719,82,48146,2020-12-17 19:10:16,2021-03-0216:02:16,2021-12-2521:56:35,1
82424,200,45892,2021-12-16 18:52:23,2021-12-3113:19:40,,0
11874,316,6686,2022-06-11 21:33:58,2022-06-2909:32:24,,0
31804,52,19794,2021-04-28 21:53:46,2021-05-2610:42:54,,0
69043,1261,39116,2024-11-04 10:50:54,2024-12-3014:17:58,2024-12-2620:33:20,2
88289,33,49635,2020-11-16 15:43:44,2021-01-2120:35:55,2021-01-0808:32:48,2
57288,150,32235,2022-06-09 14:39:03,2022-08-1416:03:39,,0
14305,1267,8163,2022-01-13 10:39:27,2022-06-0114:33:34,,0
73675,613,41983,2022-11-06 14:34:24,2022-12-0618:23:18,,0
65518,959,36922,2022-06-24 14:24:19,2022-06-2414:27:48,,0
92406,1382,51796,2022-08-30 11:06:04,2022-11-3016:01:39,2022-10-2610:38:44,2
85426,1382,47946,2023-05-18 13:12:50,2023-09-2617:00:29,2023-08-2509:36:00,2
16524,141,9670,2021-11-11 18:38:58,2021-11-1612:18:22,2024-03-2519:57:13,0
31140,114,19294,2020-11-12 16:02:32,2021-03-2213:53:11,2021-01-0721:41:35,2
102298,1085,58104,2024-12-18 18:39:08,2024-12-1821:01:55,,0
60394,1231,33522,2024-05-06 18:31:41,2024-06-1710:42:27,,0
100766,341,57001,2023-10-12 15:58:30,2023-10-2515:12:27,,0
72392,424,41448,2022-10-26 16:21:04,2022-12-1519:50:11,,0
14476,606,8279,2022-10-14 19:46:09,2022-11-0321:40:40,,0
53746,200,31020,2021-08-12 21:21:25,2021-08-2118:15:54,,0
63579,211,35516,2021-05-23 12:24:25,2021-06-1318:16:14,2023-05-0814:06:25,0
16581,411,9702,2023-06-04 17:57:22,2023-06-2417:46:44,,0
82209,348,45737,2024-03-22 13:48:10,2024-06-2112:27:26,2024-05-2019:49:45,2
63893,618,35732,2023-11-01 18:53:38,2023-11-1109:50:53,,0
68060,1226,38511,2024-03-31 18:27:14,2024-04-0120:59:17,,0
21433,936,12692,2020-12-17 17:19:40,2020-12-2216:05:41,,0
73337,369,41843,2020-10-20 17:34:14,2021-01-1021:55:36,2020-12-0922:29:51,2
69909,1435,39814,2024-06-03 21:22:22,2024-08-1421:01:27,,0
78688,998,44054,2021-10-29 16:51:46,2022-01-1917:16:06,2021-12-1900:16:50,2
38760,453,24269,2024-08-06 18:36:52,2024-11-0409:48:06,2024-09-2713:40:23,2
83828,890,46884,2023-02-09 11:51:44,2023-04-0514:33:34,2023-03-0222:16:13,1
51023,595,29894,2022-09-03 11:03:39,2022-10-1813:47:57,2022-10-0212:27:41,1
34504,659,21659,2024-11-12 15:30:30,2024-11-1718:29:06,,0
72403,465,41380,2022-08-21 18:43:36,2022-10-2011:30:19,2022-10-1923:17:05,2
84116,658,47102,2023-04-22 21:28:12,2023-08-2709:32:03,2023-06-1917:18:04,2
59908,1232,33259,2024-11-05 17:32:54,2024-11-0617:28:14,,0
18420,1109,10737,2023-05-18 16:23:15,2023-06-0909:46:02,,0
53886,288,31064,2023-08-29 17:38:20,2024-02-1819:10:34,2023-10-2123:19:46,2
67444,1091,38062,2022-09-04 21:00:45,2022-10-1712:03:20,,0
92223,1265,51631,2020-11-16 16:53:17,2021-01-1619:08:07,2021-01-0820:50:45,2
84789,1388,47525,2024-02-29 21:34:31,2024-05-2921:52:58,2024-09-2323:33:51,2
55037,1094,31400,2023-11-08 16:22:45,2024-02-2508:09:02,2024-01-0211:53:05,2
17512,1331,10210,2021-11-26 20:42:36,2022-01-0912:53:29,2021-12-1609:56:15,1
23887,1186,14154,2024-05-13 09:28:55,2024-05-1517:37:56,,0
100479,292,56814,2021-11-13 16:17:05,2021-12-1415:42:00,,0
2356,56,1370,2022-03-08 10:44:31,2022-05-2509:50:07,,0
59119,681,32745,2024-08-27 12:40:58,2024-09-0819:29:18,,0
37957,495,23905,2023-10-17 21:58:46,2023-10-2621:56:14,,0
50958,854,29779,2021-10-29 10:03:27,2021-11-1515:01:15,,0
29136,377,17802,2024-12-15 16:54:10,,,0
96909,100,54457,2020-10-11 21:55:50,2020-11-2218:45:26,,0
4124,316,2347,2022-05-25 21:34:29,2022-08-2018:53:11,2022-08-1412:57:51,2
100248,1361,56667,2023-11-17 10:02:53,2024-01-0209:45:19,,0
18202,1275,10604,2020-06-18 13:21:04,2020-07-1512:38:27,2020-07-1111:58:44,1
86484,1271,48613,2024-02-24 17:19:14,2024-05-1918:38:50,2024-12-3107:39:19,1
83399,365,46541,2024-04-15 21:17:09,2024-04-1521:53:28,,0
101189,1278,57282,2021-03-15 12:13:41,2021-06-2415:30:33,2021-05-1013:31:59,2
78368,1304,43864,2022-11-12 11:15:38,2023-02-2816:34:34,2024-12-2009:55:46,2
82191,465,45726,2022-08-28 21:12:19,2022-10-2519:50:24,2022-09-2008:54:43,1
15182,1411,8764,2023-08-10 14:54:31,2023-11-1717:02:33,2023-10-0814:49:01,2
78849,1055,44112,2022-09-07 16:42:23,2022-12-0616:48:10,2023-04-2111:07:19,2
78393,1304,43861,2024-10-23 15:15:32,2024-12-2508:46:46,2024-12-2009:55:55,2
85514,1338,48017,2024-09-10 13:21:24,2024-10-3117:34:45,,0
39078,51,24418,2021-03-13 19:08:47,2021-04-0517:59:38,,0
34151,563,21417,2024-07-09 17:06:44,2024-08-1319:40:31,,0
64437,269,36141,2021-06-20 20:10:17,2021-07-0917:14:16,2024-03-1916:44:54,0
82863,1271,46155,2024-12-02 17:00:57,,2024-12-3107:39:08,1
27941,994,16996,2023-06-30 13:52:29,2023-07-0208:42:37,,0
46252,1003,27877,2021-10-10 18:14:25,2021-10-1714:38:34,,0
39696,365,24824,2024-04-14 13:16:48,2024-04-1413:58:15,,0
56321,525,31603,2023-06-23 15:46:54,2023-08-2716:09:05,,0
29420,1269,18009,2021-07-04 21:20:43,2021-07-1714:43:43,,0
45405,365,27343,2024-05-19 15:13:14,2024-05-1915:14:25,,0
29705,450,18237,2023-07-28 08:30:55,2023-08-2712:00:38,,0
7865,1117,4388,2023-12-18 15:39:03,2024-02-2714:33:16,2024-01-1613:09:55,1
36401,1320,22975,2021-05-06 18:24:58,2021-10-1220:53:41,2021-06-2812:26:00,2
32753,365,20509,2024-05-21 14:57:48,2024-05-2115:01:49,,0
34660,31,21739,2022-02-26 15:39:24,2022-06-1617:17:36,2022-05-1423:58:18,2
30074,457,18496,2022-08-30 17:45:12,2022-09-1913:04:13,,0
31633,365,19662,2024-05-24 17:51:14,2024-05-2417:55:24,,0
78605,404,43885,2022-03-26 11:43:57,2022-03-2617:48:40,,0
31758,834,19759,2020-01-13 13:52:03,2020-08-2610:02:01,,0
6426,943,3588,2022-10-30 10:57:15,2022-11-1020:51:58,,0
95362,918,52946,2021-04-18 12:26:15,2021-05-0420:23:56,,0
97077,838,54569,2021-01-16 13:51:45,2021-05-2010:15:46,2021-04-1319:40:22,2
101743,823,57719,2020-05-26 09:03:07,2020-06-1714:37:28,,0
65706,657,37070,2023-08-23 11:15:35,2023-10-1308:24:06,2023-09-2123:32:16,1
97012,665,54530,2023-03-12 21:51:05,2023-03-1317:39:20,,0
50900,440,29765,2022-09-05 18:37:24,2022-10-2416:51:16,2022-10-0520:01:29,1
75418,257,42643,2020-09-25 11:44:57,2020-10-1820:17:52,,0
40982,401,24520,2021-08-24 19:41:50,2021-10-1209:26:53,,0
72353,384,41428,2021-01-22 18:22:53,2021-03-0216:59:39,,0
33763,66,21191,2020-09-27 17:00:29,2020-10-1819:12:09,,0
29279,1383,17897,2024-11-04 15:25:05,,2024-12-2920:42:52,2
61800,1308,34335,2022-06-15 14:03:32,2022-07-0808:27:26,,0
85993,1020,48351,2022-10-23 21:56:37,2023-04-1116:03:41,2023-02-2423:06:57,2
44452,1266,25819,2020-10-28 19:15:56,2020-12-2417:57:53,2020-11-2609:10:38,1
75203,477,42534,2022-04-10 16:50:32,2022-04-1217:04:31,,0
63872,348,35713,2022-02-18 17:06:03,2022-04-1518:29:38,,0
39531,248,24714,2021-12-25 18:46:21,2021-12-2918:49:41,,0
62573,886,34830,2020-09-20 10:52:01,2020-09-2210:25:30,,0
60162,1218,33296,2023-09-25 08:31:15,2023-10-2317:41:10,,0
16981,1331,9925,2022-10-24 12:36:43,2022-10-2414:54:26,,0
540,177,291,2021-03-15 20:36:31,2021-03-2509:29:44,,0
99398,95,56044,2021-12-11 17:15:20,2022-06-1711:44:11,2022-02-1408:57:59,1
65418,955,36799,2021-04-28 16:22:22,2021-06-0215:47:33,,0
16734,1378,9786,2024-09-23 17:48:46,2024-12-2618:04:42,2024-11-1715:48:23,2
87892,159,49417,2022-03-09 15:10:57,2022-03-3019:54:20,2022-03-2914:49:45,1
37876,624,23870,2022-09-13 16:30:08,2022-10-1518:11:57,,0
1192,1255,705,2024-11-29 10:58:59,,2024-12-2423:56:07,1
42802,1011,24864,2022-12-13 18:46:25,2023-03-0718:50:16,2023-02-2009:24:49,1
15808,957,9206,2023-05-10 18:47:30,2023-05-2914:48:40,,0
45687,380,27284,2021-03-17 21:23:39,2021-03-3021:00:27,,0
98798,404,55635,2022-10-27 12:42:36,2022-11-2416:07:27,,0
100330,114,56689,2020-11-12 18:02:29,2021-03-2314:02:47,2021-01-0721:41:33,2
23188,6,13740,2022-02-16 13:46:37,2022-04-1117:32:30,2022-03-1617:19:13,1
20381,1378,11822,2024-06-13 14:50:56,2024-09-2616:58:11,2024-08-1917:36:36,1
57208,71,32181,2021-01-08 09:00:25,2021-02-2810:36:05,,0
87369,288,49107,2021-10-31 21:05:29,2022-02-1514:12:19,2021-12-3012:10:26,2
45925,890,27689,2021-03-17 15:33:06,2021-04-0714:46:06,,0
19578,937,11430,2020-09-17 16:48:03,2020-10-2010:58:59,,0
23515,703,13921,2023-09-27 16:06:52,2023-11-2614:09:17,2023-11-2522:22:46,2
4016,270,2277,2020-11-29 17:10:17,2020-12-2116:22:49,2020-12-2112:38:03,1
67323,778,38086,2020-08-31 10:21:17,2020-11-2612:03:30,2020-10-2219:00:19,2
7139,799,3977,2021-03-11 19:20:05,2021-05-0913:34:56,2021-04-0711:05:52,1
85855,1310,48242,2021-03-23 10:37:28,2021-06-2216:08:01,2021-05-1215:15:23,2
94879,664,53223,2023-09-28 20:07:20,2023-11-1522:47:43,2023-10-2620:03:47,1
90479,189,50785,2021-11-27 09:35:27,2022-01-0717:49:30,2021-12-2508:47:29,1
35872,880,22649,2021-08-22 17:38:17,2021-10-1109:20:44,,0
13799,941,7864,2021-12-01 16:01:58,2022-01-0219:22:41,,0
27454,319,16680,2023-03-29 15:35:21,2023-06-1816:17:06,2023-05-2315:53:06,2
5056,283,2752,2022-09-28 16:17:47,2022-11-0109:56:07,,0
57354,205,32156,2021-04-30 19:25:39,2021-07-2116:46:26,2021-06-2115:51:26,2
42019,536,25223,2024-08-25 10:24:23,2024-09-0307:55:27,,0
42172,595,25835,2024-11-28 16:02:05,,2024-12-2309:30:54,1
32247,431,20125,2024-04-10 12:59:36,2024-06-1417:26:57,2024-05-0815:30:58,1
25326,992,15123,2023-07-20 16:54:37,2023-08-2909:57:13,,0
14250,1248,8147,2024-11-29 14:39:55,2024-11-2916:23:11,,0
82847,200,46145,2021-08-09 12:33:44,2021-08-2118:16:02,,0
50986,469,29756,2024-07-17 20:57:30,2024-08-2820:34:44,,0
57922,316,32585,2023-11-18 17:39:53,2023-12-1920:26:03,,0
65538,413,36944,2021-11-19 16:42:37,2021-11-1917:08:08,,0
24111,1084,14314,2024-04-01 17:53:41,2024-08-2313:26:47,2024-05-2412:35:20,2
71352,316,40786,2024-08-28 21:12:27,2024-09-3019:25:17,,0
76382,369,42981,2021-07-31 14:03:22,2021-12-1213:27:36,2021-11-1511:51:39,2
8761,313,4962,2022-04-06 21:08:11,2022-04-0720:28:43,,0
25074,421,14952,2022-10-19 15:48:51,2023-03-0421:41:12,2022-11-1523:21:47,1
81207,335,45268,2022-08-20 21:15:43,2023-03-0614:25:59,,0
101470,1169,57510,2024-03-09 18:43:32,2024-06-0217:51:34,2024-05-0102:53:59,2
50795,272,29788,2022-10-13 19:04:21,2022-11-2811:03:29,2023-02-1921:41:44,1
21349,1332,12636,2020-12-26 09:05:54,2021-01-2121:54:35,,0
50898,432,29861,2022-05-23 11:51:08,2022-06-0814:36:51,,0
28501,550,17346,2023-12-25 21:49:20,2024-02-1916:15:34,,0
14630,641,8396,2023-04-08 15:30:28,2023-04-1017:00:03,,0
34840,1096,21859,2024-11-04 16:26:30,2024-11-0811:47:05,,0
15092,1065,8697,2024-10-26 21:31:39,2024-11-1817:50:57,,0
89465,1335,50262,2024-08-07 17:52:17,2024-10-1808:56:08,2024-10-0409:33:18,2
45811,463,27227,2022-05-28 12:22:06,2022-06-1121:52:37,,0
2436,339,1432,2021-12-23 10:57:44,2022-02-1415:11:10,,0
35194,489,22147,2024-06-25 16:34:34,2024-10-2618:17:19,2024-09-2220:55:30,2
99843,257,56378,2021-08-03 15:17:12,2021-10-1311:27:24,,0
46994,657,28285,2024-06-26 13:24:49,2024-06-3017:49:30,,0
55878,252,31684,2020-01-13 11:28:28,2020-08-1011:53:13,,0
17421,1111,10166,2023-11-20 15:31:14,2023-12-1312:16:26,,0
36466,311,23024,2022-12-05 15:56:54,2022-12-0712:35:46,,0
15373,35,8923,2021-12-19 12:50:42,2022-05-1615:23:30,2022-03-1612:28:17,2
64206,607,35961,2022-09-07 22:01:01,2022-09-2415:49:46,,0
54619,551,31297,2024-06-21 20:39:32,2024-06-2315:21:35,,0
18311,862,10632,2020-10-23 11:44:54,2020-10-2511:34:01,,0
66422,322,37518,2023-05-21 21:14:36,2023-08-2616:19:29,2023-06-1816:28:43,1
60041,880,33353,2020-10-06 12:34:48,2020-10-1114:42:52,,0
57780,235,32523,2021-12-07 12:03:10,2021-12-0721:31:54,,0
69397,440,39439,2022-03-08 17:32:45,2022-03-1915:55:24,,0
95783,369,53797,2021-06-20 21:56:09,2021-07-0715:48:02,,0
74351,378,42268,2021-03-19 17:38:16,2021-04-0619:08:27,,0
22481,110,13388,2020-10-11 12:58:18,2020-11-2818:37:33,,0
1354,320,788,2023-09-19 09:59:09,2023-11-2512:23:32,2023-10-1821:22:47,1
71075,1013,40600,2022-11-12 20:23:28,2023-03-0211:41:06,2024-05-0609:37:57,2
66228,957,37393,2022-05-11 11:33:41,2022-09-0214:37:55,2022-08-1412:14:30,2
63623,445,35576,2022-06-16 09:22:44,2022-08-0719:14:46,,0
42280,628,25880,2022-12-11 19:56:33,2023-02-1508:35:02,,0
7239,568,4035,2024-06-26 16:00:36,2024-08-2716:36:46,,0
11144,848,6307,2020-11-04 19:43:41,2020-12-1916:29:24,2020-11-2610:42:40,1
85741,759,48166,2020-09-02 20:54:34,2020-10-2120:36:51,2020-09-2417:39:44,1
41904,495,25772,2023-08-24 21:54:52,2023-10-0521:54:59,2023-09-2111:26:06,1
91770,531,51629,2024-05-23 12:01:58,2024-06-1713:46:28,,0
25008,845,14897,2020-12-08 20:57:49,2021-01-0518:03:41,,0
77008,294,43191,2022-05-14 18:46:39,2022-05-1418:49:03,,0
21264,132,12565,2021-07-10 08:30:04,2021-10-1113:47:46,,0
52348,249,30344,2021-07-19 17:43:13,2021-08-2921:13:53,,0
49669,1201,29141,2024-10-20 20:55:16,2024-10-2516:29:41,,0
3832,408,2166,2021-10-24 20:43:17,2021-12-0221:43:29,,0
484,941,226,2023-04-08 11:52:51,2023-04-2413:51:03,,0
71733,236,41019,2020-09-06 20:42:33,2020-10-2818:04:51,2020-10-1008:22:56,1
89498,912,50280,2020-12-09 12:05:20,2021-04-1817:33:42,2021-03-1809:24:28,2
